Doing parameter search with 5-fold cross validation.
(P, C) log fix range
log2P:    0.62936 log2C:   -4.00000 MSE:  123.96261
log2P:    0.62936 log2C:   -3.00000 MSE:  123.96261
log2P:    0.62936 log2C:   -2.00000 MSE:  123.96261
log2P:    0.62936 log2C:   -1.00000 MSE:  123.96261
log2P:    0.62936 log2C:    0.00000 MSE:  123.96261
log2P:    0.62936 log2C:    1.00000 MSE:  123.96261
log2P:    0.62936 log2C:    2.00000 MSE:  123.96261
log2P:    0.62936 log2C:    3.00000 MSE:  123.96261
log2P:    0.62936 log2C:    4.00000 MSE:  123.96261
log2P:    0.62936 log2C:    5.00000 MSE:  123.96261
log2P:    0.62936 log2C:    6.00000 MSE:  123.96261
log2P:    0.62936 log2C:    7.00000 MSE:  123.96261
log2P:    0.62936 log2C:    8.00000 MSE:  123.96261
log2P:    0.62936 log2C:    9.00000 MSE:  123.96261
log2P:    0.62936 log2C:   10.00000 MSE:  123.96261
log2P:    0.62936 log2C:   11.00000 MSE:  123.96261
log2P:    0.62936 log2C:   12.00000 MSE:  123.96261
log2P:    0.62936 log2C:   13.00000 MSE:  123.96261
log2P:    0.62936 log2C:   14.00000 MSE:  123.96261
log2P:    0.62936 log2C:   15.00000 MSE:  123.96261
log2P:    0.62936 log2C:   16.00000 MSE:  123.96261
log2P:    0.62936 log2C:   17.00000 MSE:  123.96261
log2P:    0.62936 log2C:   18.00000 MSE:  123.96261
log2P:    0.62936 log2C:   19.00000 MSE:  123.96261
log2P:    0.62936 log2C:   20.00000 MSE:  123.96261
log2P:    0.62936 log2C:   21.00000 MSE:  123.96261
log2P:    0.62936 log2C:   22.00000 MSE:  123.96261
log2P:    0.62936 log2C:   23.00000 MSE:  123.96261
log2P:    0.62936 log2C:   24.00000 MSE:  123.96261
log2P:    0.62936 log2C:   25.00000 MSE:  123.96261
log2P:    0.62936 log2C:   26.00000 MSE:  123.96261
log2P:    0.62936 log2C:   27.00000 MSE:  123.96261
log2P:    0.62936 log2C:   28.00000 MSE:  123.96261
log2P:    0.62936 log2C:   29.00000 MSE:  123.96261
log2P:    0.62936 log2C:   30.00000 MSE:  123.96261
log2P:    0.62936 log2C:   31.00000 MSE:  123.96261
log2P:    0.62936 log2C:   32.00000 MSE:  123.96261
log2P:    0.62936 log2C:   33.00000 MSE:  123.96261
log2P:    0.62936 log2C:   34.00000 MSE:  123.96261
log2P:    0.62936 log2C:   35.00000 MSE:  123.96261
log2P:    0.62936 log2C:   36.00000 MSE:  123.96261
